country,dealer,city,category,website,email,address,profile_url
united-kingdom,Tom Hartley Jnr,,classic-car-dealers,https://www.tomhartleyjnr.com,info@tomhartleyjnr.com,"Ivanhoe Business Park, Tom Bill Way, Ashby-de-la-Zouch LE65 2UY, UK",https://superclassics.eu/directory/general/tom-hartley-jnr/
united-kingdom,Trojan Cars,,classic-car-dealers,https://www.trojancars.co.uk,mark@trojancars.co.uk,"245-247 Francis Avenue, Portsmouth, Southsea PO4 0AL, UK",https://superclassics.eu/directory/general/trojan-cars/
united-kingdom,Veloce Classic and Sports Cars Ltd,,classic-car-dealers,https://www.veloceclassic.com,veloceclassic@veloceclassic.com,"Chelsea Harbour, London SW10 0XG, UK",https://superclassics.eu/directory/general/veloce-classic-and-sports-cars-ltd/
united-kingdom,Villiers Classics,,classic-car-dealers,https://www.villiersclassics.com,sales@villiersclassics.com,"30 North Street, Gainsborough, Lincolnshire DN21 2HU, UK",https://superclassics.eu/directory/general/villiers-classics/
united-kingdom,Vintage & Prestige Classic Cars,,classic-car-dealers,https://vandp.net,richard@vandp.net,"2 Rye Hill Close, Lodge Farm Industrial Estate, Northampton NN5 7UA, UK",https://superclassics.eu/directory/general/vintage-prestige-classic-cars/
united-kingdom,Westcountry Classics,,classic-car-dealers,https://westcountryclassics.com,westcountryclassics@btinternet.com,"A394 Rosudgeon, Penzance TR20 9QE, UK",https://superclassics.eu/directory/general/westcountry-classics/
united-kingdom,Will Stone Historic Cars,,classic-car-dealers,https://www.willstonecars.com,sales@willstonecars.com,"The Square, Ramsbury, Marlborough SN8 2PE, UK",https://superclassics.eu/directory/general/will-stone-historic-cars/
united-kingdom,William I’Anson Ltd,,race-and-rally-cars,https://williamianson.com,cars@williamianson.com,"Moffat Works, Cirencester Road, Birdlip, Gloucester GL4 8JL, UK",https://superclassics.eu/directory/general/william-ianson-ltd/
united-kingdom,William Loughran Ltd,,classic-car-dealers,https://www.williamloughran.co.uk,sales@williamloughran.co.uk,"Hawthorns, Gill Lane, Preston PR4 5QN, UK",https://superclassics.eu/directory/general/william-loughran-ltd/
united-kingdom,Woldside Classic & Sports Car,,classic-car-dealers,https://www.woldsideclassics.co.uk,sales@woldsideclassics.co.uk,"Tattershall Way, Fairfield Industrial Estate, Louth LN11 0HH, UK",https://superclassics.eu/directory/general/woldside-classic-sports-car/
united-kingdom,Yorkshire Classic Car Centre,,classic-car-dealers,https://www.yorkshireclassiccarcentre.co.uk,yorkshirecartrade@outlook.com,"Selby Road, Snaith, Goole, East Yorkshire DN14 9HP, UK",https://superclassics.eu/directory/general/yorkshire-classic-car-centre/
united-kingdom,Yorkshire Classic & Sports Cars,,classic-car-dealers,https://ycsc.co.uk,sales@ycsc.co.uk,"Ure Bank Top, Ripon, North Yorkshire HG4 1JD, UK",https://superclassics.eu/directory/general/yorkshire-classic-sports-cars/
